order_id,customer_id,order_date,status,shipping_address_id,billing_address_id,total_amount,payment_method
553384904977,623498348,2023-10-27 06:40:11,SHIPPED,17469576474,17469576474,5673.87,Stripe
95008980070,5257160438,2025-07-26 20:14:42,DELIVERED,157033387402,157033387402,656.2,Stripe
322337780841,2875032370,2025-07-14 21:24:25,DELIVERED,29443727306,849921036916,5704.66,Credit Card
32382927758,6900277105,2024-12-18 05:35:55,CANCELLED,855386302715,635500275029,4209.62,PayPal
326581728793,9453659804,2024-11-18 14:58:10,DELIVERED,385489377876,320497629899,7076.54,PayPal
308890890691,100849084,2024-01-18 06:30:17,CANCELLED,150489737827,150489737827,2346.24,Credit Card
975555921243,1496366349,2024-07-20 06:42:16,PENDING,585815043061,585815043061,3684.74,Stripe
977122985595,3534149568,2025-02-28 02:14:13,CANCELLED,237113164971,237113164971,3648.87,PayPal
115975642518,9551118462,2025-03-20 23:14:12,PROCESSING,274695274768,274695274768,11204.79,Stripe
767928645764,7067067445,2024-12-28 10:08:38,PENDING,226979824635,226979824635,7240.09,PayPal
922690267455,7805338161,2024-07-02 09:04:22,DELIVERED,495194822542,495194822542,3680.85,Stripe
340615914233,4783975960,2024-07-13 08:46:00,CANCELLED,37345840007,37345840007,10388.66,Bank Transfer
9040789746,23801958,2025-04-09 21:05:18,PROCESSING,788730317657,788730317657,1425.84,PayPal
641577436885,5123677453,2024-11-12 09:54:11,PROCESSING,72938963237,72938963237,6858.47,Bank Transfer
909187474429,509264584,2025-03-02 10:47:32,PENDING,989584030917,989584030917,4164.96,PayPal
892252812332,2664650951,2023-12-10 07:47:18,SHIPPED,82820039828,785881069231,3872.87,Bank Transfer
204415648596,248219829,2025-02-07 15:23:06,PROCESSING,417828536794,352774303995,7834.88,PayPal
99218228611,8946638431,2024-01-22 16:21:48,SHIPPED,454846922023,454846922023,8596.41,Bank Transfer
870375696780,4904366623,2024-01-03 14:12:04,PENDING,386491125492,386491125492,4884.79,Credit Card
250734025949,4791770861,2025-03-25 07:20:02,SHIPPED,251748462919,346065712951,7380.71,Credit Card
233204142740,1717774600,2025-05-30 15:44:19,SHIPPED,739856571177,739856571177,2106.7,Credit Card
852803668262,3887391281,2024-09-30 21:57:31,DELIVERED,927583084180,927583084180,7102.87,PayPal
129953592550,6051879495,2024-12-19 21:06:47,SHIPPED,571678313997,571678313997,3163.94,Stripe
837012393660,3330531438,2024-12-25 09:03:22,CANCELLED,154148923779,730639937406,6052.38,Bank Transfer
393416850938,6726020542,2023-09-27 08:36:21,PROCESSING,797533665341,22591029407,5396.88,Credit Card
143665650685,2662408093,2025-05-03 15:04:22,DELIVERED,986851170631,164833561137,4044.57,Bank Transfer
752451567423,4182518231,2024-09-29 19:32:28,CANCELLED,540803672481,540803672481,4617.4,Stripe
637796737716,8247240832,2024-11-01 15:23:17,DELIVERED,993663341034,993663341034,3257.64,Credit Card
133284519693,4343756091,2023-12-07 20:15:59,PROCESSING,945329884927,945329884927,12898.72,Stripe
989659946786,5102117514,2025-05-27 10:49:05,PROCESSING,50934018455,588185994045,6516.28,Bank Transfer
444435879113,3686749875,2023-10-28 03:19:14,PENDING,999117752396,521114569595,8249.5,Credit Card
147585491981,2314996177,2024-07-15 14:40:22,CANCELLED,310600315009,295156569134,856.12,Credit Card
958404092008,5734858207,2024-09-11 11:40:26,SHIPPED,806148106639,806148106639,6909.79,PayPal
509485240332,5872669145,2023-12-15 13:09:44,SHIPPED,668624723920,912081500460,8249.59,Stripe
617617635959,7681963093,2024-11-30 05:32:23,SHIPPED,602064745180,806183375707,12319.6,Bank Transfer
759995584685,6700624780,2024-07-01 13:01:50,PENDING,835904556239,998782462291,9114.79,Stripe
804622847989,2039738321,2025-05-23 10:23:24,CANCELLED,769260851001,769260851001,1945.22,Stripe
167093406438,8289202330,2024-09-24 01:03:02,PENDING,309511319439,402488921197,5051.47,Credit Card
297294704818,5591779986,2024-10-06 03:05:47,PROCESSING,609135823759,609135823759,970.94,Stripe
188790913949,4877595254,2024-04-10 07:27:28,CANCELLED,991883806471,34322261583,3218.21,Bank Transfer
596175132106,6491481338,2024-03-29 15:45:31,PROCESSING,475165585352,475165585352,224.82,PayPal
43425267096,3244340893,2025-05-08 11:46:47,PENDING,671263321701,671263321701,2445.93,Bank Transfer
669772202998,2147102249,2023-08-24 00:29:07,PROCESSING,991226138138,991226138138,4141.41,Stripe
484870286156,1729216702,2024-09-30 19:18:44,PROCESSING,556502298809,556502298809,6546.04,Credit Card
369853658080,3529013519,2024-11-11 02:06:09,PENDING,670249116811,670249116811,5178.73,PayPal
733648862204,5531694811,2024-03-23 00:10:24,DELIVERED,121864541272,21554234947,8833.48,Stripe
484680481252,7893586755,2023-09-27 10:42:46,SHIPPED,682396556933,682396556933,2164.09,PayPal
328272232584,7797709397,2024-08-29 12:42:44,DELIVERED,689525522415,689525522415,2151.08,Credit Card
718917337194,248129059,2023-10-26 22:45:31,SHIPPED,430579903164,430579903164,3601.11,PayPal
418518568204,5386641646,2024-05-13 13:49:23,SHIPPED,401869765342,401869765342,1814.34,Credit Card
996379048945,4917748563,2025-02-12 18:58:54,DELIVERED,140300733634,190088468919,1859.03,PayPal
159076405652,3061408404,2023-09-29 16:52:05,PENDING,827536421008,827536421008,2592.72,PayPal
237949964994,6879533673,2024-05-13 23:11:43,PENDING,51158706527,582487219628,6723.54,Credit Card
569843016335,5970640223,2024-05-27 18:31:07,DELIVERED,992663519625,992663519625,3628.38,Stripe
101167300278,8789686704,2025-08-01 00:40:27,PROCESSING,782069630678,782069630678,2445.86,Stripe
929265750879,8778295148,2025-02-19 06:32:33,CANCELLED,935294215692,935294215692,10134.56,Credit Card
269759346381,8903710523,2023-12-25 05:20:53,PROCESSING,633670854573,149751347920,6829.69,Credit Card
14451314332,8375483307,2024-08-05 08:57:32,DELIVERED,787932428700,787932428700,5205.78,Stripe
944661795630,7193606146,2025-05-02 19:34:30,PROCESSING,50026399609,134865390855,7783.51,PayPal
766611862842,1835974299,2023-11-12 00:18:26,DELIVERED,198485490212,198485490212,4380.32,Bank Transfer
740999484235,2046201127,2024-02-11 09:21:17,PENDING,566053425071,7483361996,7057.67,Stripe
164857298823,9465536532,2025-06-27 12:11:09,PROCESSING,726886098582,726886098582,7381.93,Bank Transfer
914376025414,3563288635,2024-12-28 07:10:29,PROCESSING,605232174373,605232174373,581.85,Stripe
71053718239,6706027526,2024-06-12 06:38:02,CANCELLED,342167940082,342167940082,4001.73,Credit Card
22300973585,7702910121,2025-07-22 20:01:15,PENDING,379910269696,379910269696,4248.2,Stripe
260094702048,3392645937,2025-02-15 02:16:15,CANCELLED,607315903801,607315903801,4948.6,Bank Transfer
185492188812,1601984608,2024-12-12 14:46:50,PROCESSING,313341527735,543134686823,9608.46,PayPal
177130328526,5816281884,2024-05-10 18:34:21,PENDING,956591283331,956591283331,373.98,Bank Transfer
477430511639,1359944661,2023-12-21 13:23:12,CANCELLED,666016534157,546474790831,2581.9,Stripe
593455200666,484335899,2024-06-14 15:03:54,SHIPPED,455980221841,455980221841,8085.92,Credit Card
206450415580,8298171026,2025-03-22 03:18:28,SHIPPED,973486762656,897018161336,3384.24,Bank Transfer
186354049849,8186567991,2025-03-27 11:11:17,PROCESSING,396236930707,396236930707,332.33,Credit Card
961628223171,7622996159,2023-10-29 16:51:35,CANCELLED,815856720118,815856720118,3623.63,Stripe
229131891831,1556614292,2025-08-02 00:19:23,CANCELLED,332486561132,332486561132,2543.38,Stripe
612199571683,3665842432,2024-07-24 23:31:36,PENDING,246530986849,246530986849,381.58,Bank Transfer
43337564370,4701163452,2025-01-04 17:19:36,SHIPPED,353246206202,353246206202,7993.49,Stripe
92503979196,393671794,2025-03-27 00:42:54,SHIPPED,90681935664,405539931605,957.52,Bank Transfer
332200062942,2571451423,2024-07-09 20:04:29,DELIVERED,265524656743,693026768686,6191.31,Credit Card
240653811687,5905490339,2023-11-04 01:15:54,SHIPPED,131369612139,131369612139,3809.61,Credit Card
514661860484,9569742417,2023-12-24 22:30:45,DELIVERED,978372478729,978372478729,3604.61,PayPal
368304093487,4538973290,2024-09-21 12:38:46,DELIVERED,493077137520,493077137520,4021.16,Bank Transfer
214612415807,9487034649,2024-10-10 21:10:41,PENDING,553837468634,356486003455,7254.64,Stripe
7393411902,6956043167,2024-11-11 16:37:59,PROCESSING,511174618055,511174618055,4913.64,PayPal
597597374126,3268740308,2023-08-25 19:06:16,PROCESSING,350498610260,574273920326,1153.2,PayPal
292761029762,3144506300,2023-09-02 03:43:43,PENDING,731081712439,714760701070,176.51,Bank Transfer
574901758922,5938137086,2024-07-18 08:14:05,DELIVERED,909402801027,909402801027,6833.44,Credit Card
921493066269,7327001923,2024-10-25 22:58:27,PENDING,109275155777,109275155777,7554.56,Bank Transfer
491839677796,8618751682,2023-10-10 01:32:54,CANCELLED,991642319204,991642319204,3305.26,Credit Card
330246323411,2183080390,2024-11-21 12:28:27,CANCELLED,967668060167,967668060167,2909.82,PayPal
302076856727,737221828,2025-05-07 09:22:28,CANCELLED,735781689216,348760560965,11045.81,Stripe
492681015991,6808781791,2024-08-14 21:32:18,DELIVERED,517979488414,517979488414,1346.85,PayPal
334240820424,664209930,2025-05-02 05:52:36,PENDING,249298221089,249298221089,2493.57,Stripe
587139844462,4151439677,2024-11-17 22:17:02,CANCELLED,235659589331,235659589331,5532.74,Credit Card
392504327008,1585199527,2025-07-27 17:43:34,SHIPPED,492445759144,861271135165,1756.8,Credit Card
608630834077,9027974592,2024-10-13 13:11:36,SHIPPED,20360004808,394149023840,549.21,Stripe
192320936768,2507895453,2025-02-09 19:47:12,DELIVERED,158475892561,158475892561,2082.0,Credit Card
633767434419,3160323791,2023-08-25 01:37:58,PENDING,984627973013,984627973013,6400.62,PayPal
679108386164,7811537110,2024-08-13 13:27:03,PENDING,229228785154,229228785154,6018.89,Stripe
131121935825,8440363222,2024-01-15 17:47:35,PROCESSING,9119691562,9119691562,7584.4,Stripe
688378726449,5949839379,2023-12-05 04:17:29,SHIPPED,168820093371,168820093371,8824.48,Credit Card
814430378536,6019599231,2025-06-10 15:29:59,SHIPPED,258568562709,258568562709,9950.22,Stripe
104577007143,9015542332,2024-03-04 03:40:46,PENDING,305349597113,886378755402,10113.43,Bank Transfer
940483661399,8664989472,2023-12-30 01:56:01,SHIPPED,798929290414,798929290414,6296.92,Bank Transfer
814748576569,2662032268,2023-09-23 10:45:19,PROCESSING,983990296417,442105394791,2052.39,PayPal
134733909485,7786547789,2023-09-02 07:32:20,PROCESSING,877309954342,915207568337,3800.06,Stripe
365219952342,8216832037,2024-09-26 19:21:50,PROCESSING,908299201851,908299201851,1492.29,Bank Transfer
332186996337,7238449387,2025-05-05 23:54:14,CANCELLED,182273779785,148155012445,3111.71,Bank Transfer
101201387559,3337649165,2023-12-16 11:48:48,CANCELLED,424432425134,979598289785,1967.77,Bank Transfer
233454322896,6830675597,2024-10-07 03:56:12,PENDING,47682684305,501972984722,8178.32,PayPal
979541770721,1483686953,2024-03-27 15:12:58,PENDING,860074829149,860074829149,1716.97,Stripe
364482719192,3936562628,2025-02-16 18:21:14,DELIVERED,132624106764,749236504944,5995.48,Stripe
913212179986,5876649950,2024-12-14 01:00:34,SHIPPED,521006204890,676458106890,5211.12,Stripe
957163054408,3901589130,2024-09-18 12:30:49,PROCESSING,839546168511,997936442641,985.12,Bank Transfer
316907037709,6776288354,2025-03-14 04:28:58,CANCELLED,841083492706,841083492706,3080.13,Credit Card
22247934155,5762306670,2024-01-01 21:59:34,DELIVERED,147828624014,147828624014,1493.92,Stripe
999580458472,9907513633,2025-01-30 23:59:01,PENDING,788011848801,459832761778,912.86,PayPal
743018339465,9575882603,2025-04-05 03:10:42,SHIPPED,124857663393,124857663393,3775.24,PayPal
156681551414,9839711668,2024-12-22 18:23:47,PROCESSING,357825422013,357825422013,2514.43,PayPal
394995817828,5703692103,2023-12-05 20:59:12,PENDING,774790012797,774790012797,1309.35,Credit Card
744490876596,6912789482,2024-06-28 16:16:24,PROCESSING,936797294041,569958776119,7077.95,Credit Card
117299996389,9097252260,2024-02-01 20:18:31,PENDING,111345871924,111345871924,3224.91,Bank Transfer
614326767207,4910774664,2024-08-30 15:07:13,CANCELLED,272699860490,272699860490,3481.83,Credit Card
576705434152,579586722,2024-11-02 15:04:32,DELIVERED,98534118035,98534118035,4068.89,Credit Card
975895451040,5106897081,2024-07-06 23:26:06,CANCELLED,655039076567,610145260441,4066.48,Bank Transfer
216621929358,7892024942,2025-01-09 03:16:48,CANCELLED,919953956941,919953956941,4472.22,Credit Card
618421879544,3512643109,2024-07-22 17:00:44,PENDING,591041725778,591041725778,5314.42,Stripe
576206610023,7366054955,2024-07-08 15:27:39,PENDING,150058562206,150058562206,517.33,Credit Card
356355817963,5743740963,2025-01-25 09:08:36,CANCELLED,323514415450,323514415450,1552.55,Credit Card
352418347445,517070985,2023-12-17 16:11:25,SHIPPED,992710403237,415179315404,12458.54,Bank Transfer
235388594933,1520563669,2025-01-23 06:38:55,DELIVERED,92235334111,401389324318,5345.35,Stripe
389920734385,4512843971,2025-05-31 20:32:51,PROCESSING,626571860167,11547841628,1073.48,PayPal
684659713627,863343751,2023-11-16 21:16:33,DELIVERED,238376970607,238376970607,6864.77,PayPal
347405364537,3496134185,2024-07-16 06:25:58,DELIVERED,973395363509,973395363509,7903.34,Stripe
102934253161,3060673513,2024-07-22 14:17:12,PENDING,484768943474,484768943474,2013.05,PayPal
261256634308,5300376223,2024-09-16 10:25:58,DELIVERED,183425313799,183425313799,2760.86,PayPal
67807560764,1134384091,2024-01-22 20:08:30,SHIPPED,852608788138,852608788138,2868.91,Bank Transfer
149888091633,4364097478,2025-05-17 18:51:22,CANCELLED,79668391678,79668391678,7391.55,Credit Card
930518889682,3698560191,2025-07-27 17:00:53,PENDING,106819257995,157449722757,8741.39,Credit Card
555356296366,6758377046,2025-05-27 20:53:58,PENDING,709814576809,709814576809,3602.55,PayPal
408320527629,3434414251,2024-04-18 22:04:45,PROCESSING,189829656374,189829656374,6574.11,Credit Card
865144210066,6238744501,2023-10-18 06:59:59,PENDING,770579236482,733954551552,11162.68,PayPal
782506304989,3695340737,2024-02-29 22:00:15,CANCELLED,118396147255,118396147255,7931.87,Stripe
124991720235,5155245578,2024-12-10 00:00:55,PENDING,368185264172,368185264172,3618.17,Bank Transfer
931450615431,6378937432,2025-04-14 09:35:35,SHIPPED,883127522337,25307953501,1470.59,Bank Transfer
233263054820,9719746919,2024-07-08 13:06:51,CANCELLED,286922152901,286922152901,1175.12,Stripe
829395608998,6020968112,2025-04-12 18:15:00,SHIPPED,943135834299,943135834299,9564.55,Credit Card
992196645544,2523261491,2024-03-27 11:24:17,PENDING,669881240995,51289372806,3776.22,Credit Card
682513340854,1689914375,2024-10-28 12:54:37,DELIVERED,157290306348,684178070412,7879.29,PayPal
652512508426,7682921926,2023-09-11 22:58:27,DELIVERED,732807852140,732807852140,4605.8,Credit Card
391204588448,8212881263,2025-01-03 07:16:15,PROCESSING,743036897715,743036897715,9109.79,Bank Transfer
144959444192,9274704305,2023-09-18 02:40:28,SHIPPED,415592836441,415592836441,5710.91,PayPal
370763848539,2000538609,2025-07-20 06:33:25,PENDING,691019066182,691019066182,5005.97,Stripe
217884957479,5159734816,2024-07-24 01:33:24,DELIVERED,321973615484,321973615484,4627.86,Bank Transfer
242891050780,7025927792,2023-12-20 07:32:18,SHIPPED,552204337067,552204337067,635.95,PayPal
374941215267,3959607629,2024-11-14 21:55:49,CANCELLED,698951909111,698951909111,10747.76,PayPal
311357867451,1113736054,2025-05-13 22:58:07,CANCELLED,607341308181,607341308181,5768.27,Stripe
441154906930,3227667356,2023-11-08 13:12:42,SHIPPED,853647044074,853647044074,10269.92,PayPal
254741838224,1525060751,2024-04-04 15:24:03,PENDING,675112240785,773971078758,761.94,Bank Transfer
964946015968,8930736053,2025-03-21 21:26:57,DELIVERED,688203667439,688203667439,10410.72,Bank Transfer
358092340808,938776272,2025-02-18 12:56:17,SHIPPED,26346605312,650953451594,11210.04,Bank Transfer
952563390124,7442140628,2025-02-07 13:52:14,SHIPPED,79493099699,252140352185,5843.68,Credit Card
926203466952,7203562381,2025-03-06 01:34:56,PROCESSING,214671020696,449624443661,7298.55,PayPal
853805096376,5360704947,2023-12-09 00:03:02,CANCELLED,661576441363,661576441363,3875.25,Credit Card
848771334008,2092937989,2024-03-29 03:34:17,PROCESSING,7980821225,7980821225,5766.97,PayPal
247350723479,3961750799,2024-05-11 05:29:20,SHIPPED,81586305915,294252891542,7001.72,PayPal
338277579918,5131787255,2024-08-17 14:28:57,DELIVERED,817006972646,817006972646,1010.54,Credit Card
950709666799,7564753827,2025-03-23 05:57:10,DELIVERED,541663380530,472649854384,10699.18,PayPal
754948591834,9274166674,2025-06-01 05:34:21,PROCESSING,563764566003,421238392857,5051.36,PayPal
436029628810,3404598072,2024-05-22 12:23:55,PENDING,529735613484,529735613484,1999.2,Credit Card
483607291788,7965809419,2024-04-29 02:08:16,PROCESSING,650380071496,650380071496,2777.7,Stripe
701144542729,1131771557,2025-02-17 23:12:18,SHIPPED,945666184214,945666184214,8930.81,PayPal
35081461768,2181204374,2024-07-30 05:26:09,DELIVERED,451058350523,136461121875,8391.8,Stripe
277997829898,6953949240,2025-05-17 00:48:46,PENDING,231484798861,231484798861,13011.56,PayPal
535339345777,747989849,2023-08-12 01:57:49,CANCELLED,157829318058,157829318058,2824.35,Credit Card
184614810410,9870569882,2024-05-17 12:43:00,SHIPPED,909719233399,294356042461,14830.12,Bank Transfer
92836952227,6660521497,2023-11-19 19:57:13,DELIVERED,105860470115,105860470115,4089.72,Credit Card
75695979159,5475622944,2025-01-21 02:10:08,SHIPPED,210427428815,210427428815,1216.93,Credit Card
104995592042,357061375,2023-09-05 23:09:56,PENDING,945660104984,945660104984,2162.88,Stripe
93443582059,6775367263,2024-06-05 01:02:54,SHIPPED,247839443275,247839443275,5595.85,Bank Transfer
152193773416,8735625918,2025-03-03 14:54:24,SHIPPED,854493341828,854493341828,921.99,Credit Card
317839013642,2229832464,2023-10-28 07:53:36,DELIVERED,753485931410,753485931410,3220.91,PayPal
780068099860,8974897375,2024-12-07 00:45:41,PENDING,294097310885,294097310885,179.02,Bank Transfer
12921901562,9320866018,2024-01-29 01:43:23,PENDING,808864506199,808864506199,10539.01,Bank Transfer
518817441415,8262242434,2024-07-27 10:36:34,CANCELLED,390619465382,390619465382,5436.89,Bank Transfer
840870116050,827300617,2025-02-22 19:17:10,DELIVERED,429213584610,720708720007,545.93,Credit Card
220991530861,8758355605,2024-01-21 00:59:54,DELIVERED,495093397173,495093397173,13115.65,Stripe
447770069527,4022314035,2023-10-04 02:55:43,PROCESSING,85670525650,46674233868,3117.06,Bank Transfer
547217059051,6584897057,2023-08-31 10:16:20,PENDING,894860084405,894860084405,6971.54,PayPal
290517641794,8215381972,2025-01-28 14:19:33,PROCESSING,947354362799,805504581350,3319.81,Stripe
579983788157,9248271826,2024-01-29 14:08:35,SHIPPED,939974675098,181365533421,8512.12,Stripe
809187874038,6422963883,2025-03-05 16:19:00,PROCESSING,299737599641,294147801223,1809.19,Stripe
623016157621,9971132067,2025-08-04 04:05:23,CANCELLED,67071861321,727062697143,2156.19,PayPal
587971089724,6259483136,2025-02-02 02:59:21,PENDING,105756845527,62273429169,9656.61,Bank Transfer
680310743037,9869741025,2024-04-25 06:29:57,PROCESSING,936240756190,936240756190,3967.83,Bank Transfer
688349592474,6832917371,2024-01-11 08:44:24,PROCESSING,647778525798,647778525798,3328.26,Bank Transfer
348998693962,498402263,2025-06-26 06:59:58,CANCELLED,835326404188,835326404188,3008.95,PayPal
61627459152,8668859430,2023-12-28 09:21:14,CANCELLED,101067786010,101067786010,7456.72,Bank Transfer
475054600216,122959078,2024-12-04 09:12:04,SHIPPED,19859451557,214229498998,1584.37,Credit Card
640211425855,2886174399,2024-09-20 19:56:38,PROCESSING,255972616880,255972616880,3254.92,Credit Card
5696860158,8618465078,2024-02-21 21:25:41,SHIPPED,561530218647,561530218647,1509.73,Credit Card
46649553341,5764726913,2024-04-26 23:24:25,CANCELLED,506753903915,145361190031,5854.65,Stripe
849089943479,8384990309,2023-11-03 00:07:02,SHIPPED,375799030142,375799030142,3334.47,PayPal
299260581220,4080532195,2025-06-28 14:53:51,PENDING,872461795130,872461795130,8506.64,PayPal
586679150137,1418873277,2025-04-14 05:54:36,PENDING,427993485074,427993485074,12984.15,Stripe
227760630938,2342087893,2023-11-18 11:31:47,SHIPPED,589632175149,589632175149,5831.98,Bank Transfer
97044872801,8272896709,2024-03-01 07:12:00,DELIVERED,952874731390,247457958107,1500.19,Stripe
561660671012,9809763633,2024-11-13 07:50:20,SHIPPED,839053839465,471165825892,5458.95,Bank Transfer
418832773679,3308597337,2024-10-22 01:32:24,SHIPPED,391925944148,953870269560,7929.59,Bank Transfer
289702508721,1842315233,2024-02-10 13:40:14,PENDING,568508908747,568508908747,7388.38,Credit Card
917979148942,3843359552,2024-04-12 06:31:51,SHIPPED,894324866090,894324866090,2000.39,PayPal
92359248328,5686603046,2024-12-13 03:24:15,CANCELLED,704512728707,688492040339,5935.95,Bank Transfer
219452976518,5181031705,2025-05-08 03:44:56,SHIPPED,583571134985,736389543822,3317.96,Credit Card
731117928319,5426683499,2024-07-13 09:42:19,DELIVERED,443650376639,329657993256,4454.7,Credit Card
294318120697,4139254665,2024-10-07 04:14:50,DELIVERED,770319281392,770319281392,1317.96,Stripe
311683165808,1133186875,2024-02-14 18:29:30,SHIPPED,89479376208,635491540259,5560.13,Stripe
95245758929,9760731845,2024-06-13 09:15:59,CANCELLED,834769952562,834769952562,2410.3,PayPal
324960237987,9177052418,2025-04-24 01:42:08,PROCESSING,597138989799,631924985072,12672.52,Stripe
545130441099,1690161545,2024-01-12 21:37:52,SHIPPED,796476089664,961875438556,2477.19,PayPal
559191932557,8472345890,2024-06-14 09:35:34,PROCESSING,614470217870,466250664363,7632.9,Stripe
716124234479,5689133886,2025-04-07 07:18:36,PENDING,518665987424,518665987424,2179.72,Credit Card
554448957950,4846357196,2024-08-28 06:22:19,CANCELLED,249235414034,483574953896,5527.44,Stripe
659775805362,8909132741,2024-02-14 12:00:25,DELIVERED,170457095740,170457095740,3127.64,PayPal
436840530363,3892244351,2024-04-18 22:39:56,PROCESSING,256869251774,256869251774,6341.35,PayPal
636175114686,1681324107,2025-03-12 22:45:05,CANCELLED,958196982403,958196982403,5251.53,Bank Transfer
243483190430,6731805364,2023-08-08 09:13:01,DELIVERED,492580702975,492580702975,5057.91,Credit Card
937607213640,3323121629,2023-10-07 20:55:43,DELIVERED,747927574787,747927574787,10039.93,PayPal
34596392775,2097553808,2024-11-12 14:57:47,SHIPPED,889409710662,889409710662,11690.33,Stripe
971189950546,5908878372,2024-04-19 06:59:25,PENDING,604424150643,636516109071,4986.35,Bank Transfer
249582188289,1234919953,2024-10-06 16:52:38,CANCELLED,213433189062,213433189062,6917.31,PayPal
253469697467,4105309919,2024-01-12 03:19:30,DELIVERED,654087073999,654087073999,3599.04,Credit Card
481142639180,1632833245,2024-06-17 01:52:01,SHIPPED,163413203322,163413203322,6436.53,Bank Transfer
519322103711,3592791576,2024-08-03 20:50:08,PENDING,414025499584,243083572838,4731.93,Bank Transfer
655069747365,5774734791,2025-01-03 04:56:29,PROCESSING,197361435571,197361435571,4303.53,PayPal
310120941351,6841620105,2024-02-05 12:37:49,CANCELLED,395965906086,395965906086,4512.01,Bank Transfer
133505610662,4981152083,2024-06-05 12:58:38,DELIVERED,744716447612,406102527415,828.71,Credit Card
812173313069,5813057218,2024-07-26 04:42:03,PROCESSING,635774823478,3755054658,2422.5,Stripe
295512381029,4077821753,2025-03-28 19:42:20,PENDING,646468839819,336652356434,3230.34,Stripe
728160782357,8328399825,2024-06-24 08:13:49,SHIPPED,651030681069,651030681069,5955.19,Stripe
531951901537,4921819271,2023-08-24 13:30:58,PROCESSING,789549610650,442174774870,7753.26,Bank Transfer
988137293873,8951962187,2025-06-11 01:07:51,PROCESSING,577557852375,735090888393,1643.84,Bank Transfer
267953252635,3062729376,2024-01-05 20:31:38,PENDING,256393888556,256393888556,5369.02,PayPal
891470111866,5333017754,2024-08-23 12:07:47,DELIVERED,744662829088,273053490539,4397.06,PayPal
896298906855,5162264007,2025-02-05 13:53:53,SHIPPED,484905347115,484905347115,1098.6,Bank Transfer
876476105741,1155308188,2024-12-14 06:55:23,CANCELLED,532144540558,532144540558,7050.06,PayPal
3858051623,8978267050,2024-07-10 17:21:24,CANCELLED,131368215225,131368215225,760.52,Bank Transfer
847769870731,5255216091,2025-05-05 14:26:15,PROCESSING,330652508172,330652508172,12800.6,Credit Card
576354191163,5377008847,2024-01-13 14:48:32,SHIPPED,811921853419,811921853419,2846.25,Stripe
397297916281,9846631283,2024-04-29 15:47:11,SHIPPED,899090327288,899090327288,12614.78,Credit Card
383134509799,1574884529,2025-07-17 07:48:15,PROCESSING,104541259327,470354022883,3042.36,PayPal
65978819122,9772663925,2025-02-05 04:04:57,CANCELLED,36856903991,36856903991,4982.12,PayPal
220570671597,8950927839,2023-09-23 23:18:09,DELIVERED,21896157903,562454766055,2657.12,Credit Card
473920939474,6048680953,2024-01-03 15:10:51,PENDING,282301500458,656487805317,1132.44,Stripe
75807438004,4909894570,2023-08-23 11:10:44,CANCELLED,567345439986,567345439986,4473.72,Credit Card
705332852431,521590214,2023-12-01 19:27:43,CANCELLED,427405915279,427405915279,8339.06,Stripe
266044553684,2617667048,2025-01-16 14:57:49,SHIPPED,535104389156,515155876767,5365.96,Stripe
312831852710,7373953923,2024-01-12 18:38:19,DELIVERED,674799073083,976162243758,2738.04,PayPal
875071737163,8512122481,2024-07-28 16:14:01,PROCESSING,943989846372,997844302506,442.95,Bank Transfer
412708112659,8802683614,2023-12-12 19:32:28,SHIPPED,888567777478,888567777478,2554.99,Stripe
996417702483,5470131339,2024-09-07 01:39:54,DELIVERED,328256520697,468754615004,6797.58,PayPal
688625088143,5325963693,2025-04-17 16:32:27,PENDING,318727849561,318727849561,7464.81,Credit Card
578827420845,1942140315,2024-04-01 16:18:19,SHIPPED,668479454543,668479454543,6709.36,Credit Card
651535492357,2090932402,2025-03-13 21:38:56,DELIVERED,34177951555,34177951555,11685.45,Bank Transfer
208486812810,6108427460,2024-08-16 18:13:50,CANCELLED,639258589815,639258589815,499.47,PayPal
98748016204,2393758116,2024-01-06 04:13:51,DELIVERED,971296149488,971296149488,2476.19,PayPal
359315893377,7082412932,2024-05-10 05:25:00,PROCESSING,432226044439,432226044439,8248.17,Credit Card
235933071074,8605088576,2025-07-04 01:52:06,CANCELLED,830046923139,467095123998,6432.1,Bank Transfer
658074756778,9404446722,2025-07-20 08:32:34,SHIPPED,301179792788,670704378140,2777.76,PayPal
675398705993,5589609691,2025-07-02 03:46:16,CANCELLED,544600676249,516877716730,3258.58,Stripe
307797917551,6396564926,2024-08-22 12:11:58,CANCELLED,576558919470,576558919470,3680.56,Stripe
160197730430,3280568736,2024-01-04 08:58:41,DELIVERED,397318085950,397318085950,13409.33,Credit Card
46265150520,613557970,2024-10-12 11:41:16,PENDING,93953570288,860566236862,5540.58,PayPal
646257913627,133409228,2024-12-23 08:03:41,SHIPPED,542331963932,369869181199,7278.9,Credit Card
750465777363,5349885861,2024-11-18 07:25:20,PROCESSING,583195176549,583195176549,2209.89,Credit Card
523929351274,6951070304,2024-12-26 17:54:46,SHIPPED,129115339938,129115339938,7992.35,Stripe
659429868294,93928534,2023-11-08 10:23:11,PROCESSING,308471037365,308471037365,10209.77,Credit Card
212967657634,2133029760,2024-06-26 05:50:27,SHIPPED,160266499525,160266499525,2414.5,PayPal
861654756685,8236191363,2024-05-27 19:02:04,SHIPPED,958234887196,369629635229,4353.28,Stripe
