order_item_id,order_id,product_id,quantity,unit_price,line_total
70437272162148,478928186676,91283300,2,821.09,1642.18
121792740609207,478928186676,73462158,1,582.09,582.09
364654461261726,451932895469,6018600,1,901.38,901.38
148938781281214,451932895469,48390093,3,1663.68,4991.04
10509617221146,451932895469,12270798,2,677.84,1355.68
230034067026316,187753670254,99542289,2,660.05,1320.1
718416094539805,187753670254,66034173,2,1750.34,3500.68
530956039885677,603562311792,93961706,3,1093.59,3280.7699999999995
78213157180560,158337389905,84621341,1,127.79,127.79
757257397976285,158337389905,70529261,2,1213.96,2427.92
234239230527335,158337389905,76995798,3,1572.96,4718.88
562400970489596,158337389905,64372595,3,554.95,1664.8500000000001
708529069743043,158337389905,81022085,3,973.94,2921.82
227697669906107,315693972429,40791373,1,1098.78,1098.78
909291267712538,315693972429,53589332,1,905.37,905.37
199317851242342,587549589978,4253634,1,395.02,395.02
823899881700693,587549589978,43059453,2,357.63,715.26
64455003425333,587549589978,66064349,1,1186.2,1186.2
56788520682759,587549589978,81505154,2,928.72,1857.44
576919820946202,587549589978,24717889,1,1256.04,1256.04
574523300602145,471730293843,67975560,1,619.08,619.08
204691513643367,515625948238,1934855,2,782.08,1564.16
328879281246738,515625948238,95412169,1,916.64,916.64
272293013499208,515625948238,98516001,1,1294.01,1294.01
212397552670904,515625948238,60608543,1,1039.32,1039.32
162668706483896,894236539035,90997584,1,49.37,49.37
750828825514315,439669294710,74552016,3,488.14,1464.42
315520116311486,164842613272,32202050,3,536.25,1608.75
527792788351675,164842613272,92718253,2,557.16,1114.32
582098718150989,164842613272,82238297,1,1356.84,1356.84
25203388169224,164842613272,38325908,3,1795.95,5387.85
237384297388929,164842613272,98380621,2,221.31,442.62
757920522403742,891532763478,44267221,3,684.13,2052.39
835495740037087,891532763478,40709692,3,863.53,2590.59
6257536296005,994526526289,61181625,3,1313.23,3939.69
432600916010704,994526526289,96498393,3,338.19,1014.5699999999999
439417802952554,994526526289,91069019,1,1250.12,1250.12
11015806187159,994526526289,95887588,1,393.32,393.32
414987351571187,994526526289,67975560,2,619.08,1238.16
440487082271490,492578932327,4211988,1,566.9,566.9
13145486431867,779454479451,44267221,3,684.13,2052.39
379741224761291,179685012915,85270154,3,413.06,1239.18
423927789669803,908113298487,34655951,2,1153.2,2306.4
85045489273246,645751121211,46637806,1,985.12,985.12
934599236959720,645751121211,9486547,2,410.35,820.7
491653258017973,645751121211,17744232,2,710.81,1421.62
867819200750181,272294032020,73130834,2,1349.14,2698.28
588878428275055,272294032020,51394971,3,909.9,2729.7
459164893440010,272294032020,98082974,2,858.49,1716.98
427916898268166,592188589329,63833611,3,1007.8,3023.3999999999996
929961774600911,592188589329,84606625,3,95.54,286.62
128371095487237,592188589329,50477061,3,1737.68,5213.04
273305882625821,966237439949,68030483,1,561.6,561.6
199063394396116,966237439949,78208034,1,25.68,25.68
42195741035234,966237439949,63198731,1,849.02,849.02
111174949862062,575073606969,89732284,1,560.67,560.67
762838180487980,575073606969,95350424,1,247.99,247.99
525879038397206,575073606969,22736343,3,1238.32,3714.96
284435905150991,575073606969,96657003,3,1085.88,3257.6400000000003
251643711415374,94287735048,47789086,1,1536.37,1536.37
155177653684502,94287735048,79961852,1,99.62,99.62
154462535446392,73076701037,78149705,1,1880.07,1880.07
579309290325363,73076701037,99282776,1,373.68,373.68
466634257109342,73076701037,93689685,1,631.04,631.04
854971227763862,73076701037,82090036,3,1195.14,3585.42
432473688778998,73076701037,58452269,1,197.27,197.27
916661666073177,799927110317,71716541,1,1144.43,1144.43
447022509773012,799927110317,75126423,3,1438.71,4316.13
685619596649246,799927110317,16091230,2,948.75,1897.5
592469016068773,316753666669,4042675,2,876.39,1752.78
6037696502322,316753666669,2806589,1,449.9,449.9
291060151078210,316753666669,80199169,2,305.95,611.9
449801795476616,316753666669,92779053,2,1322.61,2645.22
457001836068662,316753666669,10254312,3,1843.49,5530.47
555512708015600,499707911771,37317673,2,1305.56,2611.12
885814025246087,880017867808,51698799,1,1113.97,1113.97
813389041599484,339984962842,74649333,1,98.11,98.11
516800137187323,339984962842,51547510,3,1666.6,4999.799999999999
854138526905483,339984962842,13051614,2,976.23,1952.46
258286638189468,339984962842,12262362,1,155.62,155.62
798112320686841,52412405405,93998036,1,1608.74,1608.74
357176245616651,52412405405,79542173,1,615.9,615.9
396822683575496,619826348341,33189509,1,199.34,199.34
295174140692618,619826348341,45150827,3,795.61,2386.83
937240095882565,619826348341,26262154,3,1234.54,3703.62
404174328364284,927357203,63071420,1,1018.57,1018.57
550862073971920,927357203,28351224,2,179.02,358.04
94550759888646,927357203,71552395,2,777.55,1555.1
305111412200098,90108677776,37578790,1,340.42,340.42
77766834192846,90108677776,75126423,3,1438.71,4316.13
467855689926196,91349105145,29160227,1,997.25,997.25
520490385163759,91349105145,65437753,2,1276.47,2552.94
137826293174688,515070555914,60857672,1,1551.51,1551.51
282256500016732,515070555914,26889220,1,375.59,375.59
486428173785160,515070555914,71180419,1,528.92,528.92
737325626900531,440178219121,28351224,3,179.02,537.0600000000001
123846221276062,440178219121,94128052,2,768.42,1536.84
202966335870436,291711371116,23398005,3,369.05,1107.15
893154571385180,291711371116,75530145,2,545.93,1091.86
885294910271723,291711371116,44714604,3,704.19,2112.57
145150262700773,291711371116,16091230,1,948.75,948.75
458492051495943,291711371116,71371263,1,330.09,330.09
659548876983226,341904555916,12420654,3,898.91,2696.73
924279715942200,341904555916,84192032,2,196.82,393.64
7600731684059,341904555916,19085445,3,960.63,2881.89
192816550312122,956807564229,21076168,1,1262.35,1262.35
666317407380275,956807564229,56967613,3,672.84,2018.52
493709974194986,956807564229,82090036,1,1195.14,1195.14
185798441602979,108806614042,66557412,1,1491.55,1491.55
118285682972517,86022947706,12262362,1,155.62,155.62
757341010000242,86022947706,57243254,1,1728.65,1728.65
442719887573486,926356922174,27308563,1,604.04,604.04
545594167045400,926356922174,25696192,3,733.32,2199.96
815497418564438,926356922174,19930849,1,584.28,584.28
479542784362871,926356922174,38325908,1,1795.95,1795.95
864216008869643,445821801162,17267018,3,473.89,1421.67
632218121668317,982698545848,88874125,3,272.19,816.5699999999999
924955390628624,982698545848,70086227,2,807.5,1615.0
221184793553272,982698545848,41992843,3,1377.36,4132.08
122054483480911,211772312606,40901134,2,71.85,143.7
627281307688296,492053165950,78826704,2,376.95,753.9
56702630537113,492053165950,51707323,2,208.61,417.22
970033982184080,666373134534,45498080,3,251.59,754.77
563586070708163,666373134534,58069165,1,752.0,752.0
793697310606710,666373134534,7954553,2,567.22,1134.44
442436518142786,666373134534,99702154,1,517.33,517.33
494194869428248,739866593674,43658738,1,1239.85,1239.85
302617095475719,739866593674,35242064,1,236.38,236.38
672771768496406,739866593674,63734716,3,1329.75,3989.25
231743430238574,739866593674,63667456,2,1228.24,2456.48
989667626931128,739866593674,42244932,3,1614.24,4842.72
848818489712535,846616995733,45589077,3,777.13,2331.39
2292061771482,846616995733,53185696,2,474.91,949.82
802729189412949,846616995733,70230580,2,1359.09,2718.18
437016658606988,846616995733,45150827,2,795.61,1591.22
42585056758262,150252329357,60316270,3,798.69,2396.07
301338144678892,150252329357,78220282,3,1090.2,3270.6000000000004
637663700066100,150252329357,41198314,3,1099.27,3297.81
157578530738376,150252329357,56915313,3,328.1,984.3000000000001
899374877516800,966963899991,31443453,1,354.31,354.31
634192649994163,966963899991,88775564,3,1373.5,4120.5
175663693789781,966963899991,70197282,2,207.24,414.48
608243616756992,106750539572,66941876,1,522.73,522.73
89255477067176,106750539572,90971897,1,1281.46,1281.46
416994487861666,106750539572,67061470,1,632.39,632.39
277675057768055,45777469405,81686618,2,135.27,270.54
136300455313690,45777469405,25245835,2,323.64,647.28
587726792883737,45777469405,21076168,1,1262.35,1262.35
58148368191438,391825879577,89704882,3,1311.74,3935.2200000000003
514972675298337,391825879577,95412169,3,916.64,2749.92
915093812590221,391825879577,38148708,3,340.48,1021.44
945964068835387,672679248041,32599305,3,726.06,2178.18
231782898600870,672679248041,63667456,1,1228.24,1228.24
238473613518951,672679248041,34319705,2,548.76,1097.52
575823010625019,672679248041,62246295,3,1004.23,3012.69
721969238823200,82881550382,42112057,2,976.35,1952.7
845414183288028,82881550382,81942319,3,548.93,1646.79
314455972420491,53535323616,85759890,1,1048.26,1048.26
660552865418596,53535323616,36575940,2,939.2,1878.4
518794157382405,53535323616,16068525,3,106.25,318.75
36981997658440,607304299149,41978174,1,210.8,210.8
523527082860887,5888944548,46637806,3,985.12,2955.36
923892647959925,5888944548,18082218,2,1541.7,3083.4
970324921211448,5888944548,11253092,3,825.12,2475.36
103661373221535,5888944548,37452720,1,213.75,213.75
903367197889356,5888944548,35295322,3,1058.82,3176.46
105935881765301,8416376046,26842375,2,435.1,870.2
680728412170671,8416376046,84903363,3,435.29,1305.8700000000001
44561534082603,8416376046,20156769,1,1499.69,1499.69
548403366937636,3090903296,67444671,2,962.52,1925.04
978830229731885,642823212464,66182644,2,47.72,95.44
548382003359734,642823212464,35685119,3,1434.36,4303.08
472362467880365,334958876028,99178591,2,230.87,461.74
111480241396213,515813396320,59751918,1,1056.66,1056.66
123427704804935,515813396320,99702154,2,517.33,1034.66
698419052451801,515813396320,16997186,2,1247.91,2495.82
989273808283758,515813396320,40271817,1,499.44,499.44
380632971470492,515813396320,36296875,3,1527.58,4582.74
679931282375405,153383820631,12550520,2,1506.91,3013.82
16512793595619,153383820631,40966024,3,365.96,1097.8799999999999
261013582529271,755023545989,38170519,1,912.86,912.86
521729082341782,755023545989,45150827,1,795.61,795.61
331492827542227,755023545989,88369377,3,442.71,1328.1299999999999
270311065170304,755023545989,17379909,3,112.82,338.46
325407140716178,218318979226,40966024,3,365.96,1097.8799999999999
576328343316888,316141276183,92200502,3,1301.77,3905.31
128820208927131,316141276183,75722619,2,24.45,48.9
220889226482687,440557757304,78588321,1,435.37,435.37
577216907888128,440557757304,54796244,2,531.27,1062.54
978955155389839,381171449796,89732284,3,560.67,1682.0099999999998
399078941114969,381171449796,98380621,3,221.31,663.9300000000001
708197564984770,381171449796,43743429,2,575.44,1150.88
415572616691814,381171449796,63712424,3,1122.67,3368.01
690538758648543,276101572119,75299476,2,569.56,1139.12
408106847031079,276101572119,37452720,2,213.75,427.5
627336080266773,276101572119,66769548,3,502.42,1507.26
303438646456591,276101572119,32752526,2,43.43,86.86
947273097795015,7621922750,32377508,2,144.49,288.98
547453365244524,7621922750,12270798,2,677.84,1355.68
124373184308825,7621922750,26202603,3,1154.89,3464.67
879424384577416,7621922750,28958334,2,752.06,1504.12
530672998356010,939453188118,94251622,2,197.49,394.98
367218713127023,852547904345,37452720,3,213.75,641.25
308249180422158,852547904345,64174803,1,732.7,732.7
501830360263598,852547904345,51547510,1,1666.6,1666.6
422660314225361,852547904345,11972267,3,1084.26,3252.7799999999997
16096017549679,852547904345,9529758,3,1388.88,4166.64
701163414987365,577051753010,28958334,3,752.06,2256.18
432146216189460,535689114791,66941876,2,522.73,1045.46
165278039937290,535689114791,75530145,2,545.93,1091.86
98525243034223,535689114791,60857672,1,1551.51,1551.51
692834592593736,535689114791,30433256,2,621.86,1243.72
934797702972455,299443236606,95638390,2,246.07,492.14
680593539451978,299443236606,14053502,1,17.41,17.41
905031127024520,299443236606,38687504,2,443.74,887.48
423383320986201,299443236606,20220414,1,329.09,329.09
714182017920121,282102551307,75807489,1,884.58,884.58
191703961289779,282102551307,23537183,3,79.83,239.49
138663452119160,512079907661,47789086,3,1536.37,4609.11
244842688214216,310562077122,79542173,3,615.9,1847.6999999999998
710967802789387,310562077122,31226374,3,794.23,2382.69
153139978873567,310562077122,62223681,2,1007.6,2015.2
161558051139969,310562077122,73407141,1,289.99,289.99
512544117861838,651424807830,33189509,1,199.34,199.34
365759947821571,651424807830,40487447,1,523.48,523.48
862615996110392,651424807830,71009361,3,534.09,1602.27
99892346966373,651424807830,80199169,1,305.95,305.95
675413616943955,650862431302,3930080,1,1369.02,1369.02
847836134795012,650862431302,91379594,3,1355.25,4065.75
274130351535542,650862431302,62246295,2,1004.23,2008.46
302804034655404,728268482152,21384097,2,1396.05,2792.1
639738173586287,728268482152,24264727,1,836.6,836.6
809660635223261,728268482152,19930849,2,584.28,1168.56
216926367002227,728268482152,78250450,2,1196.71,2393.42
420124583409070,728268482152,85257135,2,912.41,1824.82
221041080170313,201503138814,64877327,1,926.45,926.45
739063129716428,201503138814,84621341,3,127.79,383.37
212016147728327,201503138814,36296875,3,1527.58,4582.74
855088439197847,201503138814,22402726,3,343.08,1029.24
797762799878602,837480482209,24264727,3,836.6,2509.8
97662655908204,914764487993,28267539,2,822.9,1645.8
722323443958183,914764487993,18553102,2,1122.39,2244.78
661250084250491,914764487993,75126423,1,1438.71,1438.71
408456945754896,914764487993,7076295,1,397.51,397.51
520587951073796,914764487993,72283115,3,1494.77,4484.3099999999995
341739022268076,196071693914,49649240,2,200.45,400.9
280368666931261,196071693914,17904589,3,1484.67,4454.01
459033387097446,196071693914,1072432,3,66.05,198.14999999999998
88899135620312,54414897517,81686618,3,135.27,405.81000000000006
569018038206108,54414897517,35879022,2,507.49,1014.98
569919091093978,290799830058,71716541,3,1144.43,3433.29
712821204588831,290799830058,16068525,2,106.25,212.5
291447828639685,630740777760,26842375,2,435.1,870.2
157741984209278,630740777760,42112057,2,976.35,1952.7
143810580292941,630740777760,98082974,2,858.49,1716.98
884012217782227,630740777760,64372595,2,554.95,1109.9
945282711362728,546805700425,53185696,2,474.91,949.82
83321252767808,546805700425,53286280,3,116.93,350.79
213452149678937,546805700425,20381979,2,696.15,1392.3
786315244531348,203643541076,60316270,3,798.69,2396.07
630667197978998,203643541076,96997417,2,487.25,974.5
192448624316918,203643541076,14130262,1,798.11,798.11
350612366537185,203643541076,57333272,1,1370.39,1370.39
250176640852531,203643541076,79744743,3,1676.08,5028.24
820600668887717,353934610961,77836648,2,1402.92,2805.84
380464070037886,117000683632,13467248,1,1173.16,1173.16
643442090596438,917182221790,27308563,1,604.04,604.04
870116888511810,917182221790,13875826,3,1755.06,5265.18
971425795833193,917182221790,8433799,2,92.72,185.44
908674153607107,917182221790,92200502,2,1301.77,2603.54
238983933918839,201779804166,55155829,3,358.15,1074.4499999999998
76405372958989,201779804166,95350424,2,247.99,495.98
400866810445998,201779804166,44714604,1,704.19,704.19
10889572976212,201779804166,79961852,3,99.62,298.86
100057263874929,35310621986,29510320,2,1229.84,2459.68
94093828882731,35310621986,22736343,2,1238.32,2476.64
793743351425892,35310621986,93533198,3,212.91,638.73
792348902512035,35310621986,53491577,2,380.26,760.52
975072106688769,320520964018,81756492,3,73.99,221.96999999999997
11730144643899,184004773115,42112057,1,976.35,976.35
620426043659408,184004773115,77749693,3,1078.3,3234.8999999999996
172526628030576,184004773115,93961706,1,1093.59,1093.59
941896791036813,184004773115,94895907,2,961.01,1922.02
540423712675169,184004773115,66609666,2,576.72,1153.44
526196678680595,919502998279,33969933,2,827.59,1655.18
558890937728299,312342555760,56967613,1,672.84,672.84
821369827792768,312342555760,86857695,2,1077.11,2154.22
987396160946598,312342555760,23141449,1,762.28,762.28
765447950701285,312342555760,47449036,3,117.67,353.01
920725477615753,824034239592,38468319,2,1513.39,3026.78
520342316628534,824034239592,10225513,3,669.15,2007.4499999999998
598200913916647,824034239592,4493897,3,776.07,2328.21
815123247748370,824034239592,44305430,3,162.79,488.37
573244900950750,756530002378,82090036,2,1195.14,2390.28
46578241652684,756530002378,96607767,2,920.92,1841.84
295432676534089,590271376228,59751918,1,1056.66,1056.66
136939239527013,590271376228,92200502,2,1301.77,2603.54
663500985717110,974855745109,47574722,1,318.41,318.41
461469433855955,422139427473,88929879,2,146.7,293.4
898476713279259,240883374331,79744743,2,1676.08,3352.16
476284841572533,240883374331,54796244,3,531.27,1593.81
790573390808301,240883374331,85483914,2,145.73,291.46
39260463749313,240883374331,42469134,1,1045.92,1045.92
268801370903941,906568989319,51547510,3,1666.6,4999.799999999999
110703143746400,906568989319,90520942,3,794.65,2383.95
37508610169791,906568989319,23141449,1,762.28,762.28
95075635788550,663289636877,10431748,3,415.76,1247.28
378105070622227,663289636877,27897399,1,458.22,458.22
863774518165409,702416334310,64360700,2,482.84,965.68
171122138184734,702416334310,59072329,3,1433.27,4299.8099999999995
673945706605452,702416334310,18702338,3,1294.23,3882.69
81232918136635,702416334310,95638390,3,246.07,738.21
81147752124651,793615546976,92200502,3,1301.77,3905.31
832972853279865,793615546976,72845095,1,231.26,231.26
807282438641177,793615546976,19930849,2,584.28,1168.56
58165318326107,793615546976,99282776,1,373.68,373.68
499024572357533,793615546976,95322830,2,1107.61,2215.22
498117614300892,590326613344,25500102,3,845.9,2537.7
13489368365439,590326613344,53319405,1,916.41,916.41
226108048857635,590326613344,88241043,2,1099.1,2198.2
41283069693229,989518843414,11972267,2,1084.26,2168.52
989637077855638,989518843414,91069019,3,1250.12,3750.3599999999997
785935966478309,989518843414,65059437,1,999.6,999.6
221220612084907,470027416114,64174803,3,732.7,2198.1000000000004
613841713622644,470027416114,78220282,1,1090.2,1090.2
92401964704063,470027416114,17267018,1,473.89,473.89
745261577870450,470027416114,83043424,2,788.0,1576.0
646495535799493,847014218816,43104038,3,1236.16,3708.4800000000005
93675649557074,847014218816,64180734,3,1093.53,3280.59
794144045374448,847014218816,16997186,3,1247.91,3743.7300000000005
656822151409039,847014218816,92420620,1,1314.12,1314.12
614068190527889,847014218816,67853514,1,1635.05,1635.05
493755411028987,535898887468,71858572,1,594.05,594.05
615551378595438,535898887468,78220282,3,1090.2,3270.6000000000004
251175041228453,535898887468,68393011,2,530.27,1060.54
386308527663408,747235150882,92200502,1,1301.77,1301.77
523712741490210,747235150882,97335451,1,1124.86,1124.86
503303247309353,747235150882,40709692,2,863.53,1727.06
657382017430855,747235150882,10076075,2,492.94,985.88
654629725133574,747235150882,35553679,1,829.99,829.99
289098285457956,594134064240,49723882,3,127.76,383.28000000000003
861327321048361,617218903854,22736343,3,1238.32,3714.96
585432224187958,617218903854,68848180,1,1031.57,1031.57
854838910565697,617218903854,7954553,3,567.22,1701.66
895438536439700,617218903854,95638390,2,246.07,492.14
490461882644987,427676080733,71858572,3,594.05,1782.1499999999999
606399611594300,427676080733,16720814,2,151.56,303.12
239271002096553,427676080733,28581857,2,1049.98,2099.96
877235839850633,427676080733,20156769,1,1499.69,1499.69
937448050714554,427676080733,63833611,3,1007.8,3023.3999999999996
449639766000533,102753511510,69208515,1,820.35,820.35
681430069507664,102753511510,42311344,2,1425.84,2851.68
829102677302528,941235365749,41292412,3,860.47,2581.41
185026103976807,941235365749,3340935,2,1173.25,2346.5
370755852074132,393970089684,34191171,3,1312.66,3937.9800000000005
579319328781762,393970089684,69376510,2,1011.55,2023.1
117392811919366,393970089684,74522912,1,1651.46,1651.46
805611756590854,203558333938,68393011,2,530.27,1060.54
11183616540452,203558333938,73013020,1,438.54,438.54
147470368316685,203558333938,40487447,1,523.48,523.48
601254862631938,203558333938,63833611,2,1007.8,2015.6
260128456284538,203558333938,84606625,1,95.54,95.54
469963568463956,460447110547,64360700,3,482.84,1448.52
879127524299933,460447110547,22384862,1,892.04,892.04
254036312887108,460447110547,95849980,2,205.98,411.96
252877631543316,178734054150,41978174,3,210.8,632.4000000000001
581954343002773,178734054150,38468319,3,1513.39,4540.17
859824780858869,178734054150,60608543,2,1039.32,2078.64
713667963820680,178734054150,58626976,3,619.19,1857.5700000000002
530844883366060,178734054150,98383122,3,1849.99,5549.97
354458713369447,928923070587,51394971,2,909.9,1819.8
626845884033965,928923070587,58069165,2,752.0,1504.0
681951580174324,692783474892,44035764,1,1493.92,1493.92
324389171882155,692783474892,41422431,3,1092.08,3276.24
810313539447364,692783474892,8531902,2,86.56,173.12
418863560683252,692783474892,43999106,3,480.15,1440.4499999999998
208334337807179,641117026203,26262154,3,1234.54,3703.62
650780214164078,641117026203,31284603,1,808.3,808.3
246145767443627,641117026203,60002423,3,565.22,1695.66
39446084943526,609150279926,20381979,1,696.15,696.15
406060931057573,609150279926,57333272,2,1370.39,2740.78
606246362736699,609150279926,14130262,2,798.11,1596.22
619089344417842,609150279926,6886436,2,52.66,105.32
853952475669849,609150279926,61471928,2,112.41,224.82
293344016713313,634775127570,1731252,2,67.51,135.02
462145687856972,634775127570,36575940,2,939.2,1878.4
208055086799100,634775127570,20185738,1,214.56,214.56
835632717703281,634775127570,51547510,3,1666.6,4999.799999999999
23181527294355,634775127570,24460834,1,476.15,476.15
758170923857588,597259237954,41978174,3,210.8,632.4000000000001
395976895141244,597259237954,91053300,2,1363.24,2726.48
16223523541088,597259237954,32752526,2,43.43,86.86
19129166444849,578706660692,4211988,1,566.9,566.9
380427687534968,578706660692,10076075,2,492.94,985.88
628332176134104,767310763436,67549767,3,1479.69,4439.07
140650069232211,767310763436,88369377,1,442.71,442.71
886944357815018,767310763436,69153178,3,1075.54,3226.62
666460729177390,767310763436,81022085,1,973.94,973.94
616549352411644,147300330483,10254312,3,1843.49,5530.47
963628709335808,147300330483,49649240,2,200.45,400.9
816349154589975,147300330483,8226644,3,54.85,164.55
363590715001625,147300330483,35242064,2,236.38,472.76
906128124561853,539477347803,35821658,2,264.96,529.92
785235434302110,294051086482,3930080,2,1369.02,2738.04
597371547559976,294051086482,69153178,3,1075.54,3226.62
406829354064722,571421530543,40146676,2,14.69,29.38
880408059910265,571421530543,81022085,3,973.94,2921.82
579965900954423,571421530543,57671915,1,1548.76,1548.76
36238402444464,571421530543,51250254,2,1167.03,2334.06
264408663083812,339433983059,98157743,1,380.44,380.44
341903969257913,339433983059,96498393,1,338.19,338.19
113629038076736,664926932051,38406055,2,35.46,70.92
94583700348209,664926932051,18490505,2,1584.37,3168.74
802423801024945,69864697785,6886436,3,52.66,157.98
300576632573204,69864697785,39141831,3,818.89,2456.67
993706604923961,463052795538,16091230,2,948.75,1897.5
605545417314072,463052795538,24870359,1,1081.44,1081.44
589679300193037,463052795538,28267539,1,822.9,822.9
474198760024517,271563704519,60216787,1,106.38,106.38
34483664471259,525441336592,47558868,2,761.18,1522.36
712405528731043,525441336592,13051614,1,976.23,976.23
289699509858495,525441336592,51707323,3,208.61,625.83
349592978924557,416951677996,17340077,1,237.62,237.62
821717485280764,416951677996,20731251,3,414.77,1244.31
145884237792859,416951677996,81022085,3,973.94,2921.82
617380410824582,416951677996,44688183,3,1337.85,4013.5499999999997
854063957822697,416951677996,16124223,2,513.39,1026.78
110183411916475,610299233044,45356064,1,1165.23,1165.23
863649337121539,610299233044,78250450,1,1196.71,1196.71
343005427348566,895970544318,61927072,2,1176.28,2352.56
106209879189783,895970544318,74552016,3,488.14,1464.42
121202840267852,895970544318,90520942,3,794.65,2383.95
741506074082482,895970544318,60608543,1,1039.32,1039.32
233258567693853,152676544994,51417080,3,225.75,677.25
418206044087134,152676544994,53185696,2,474.91,949.82
905413519151361,152676544994,35030642,2,1024.43,2048.86
83139580865096,574524611451,92779053,1,1322.61,1322.61
908594899263703,574524611451,35912590,3,464.85,1394.5500000000002
873455727945385,574524611451,92882117,2,935.38,1870.76
297253496058469,273262380381,17744232,1,710.81,710.81
924644498057971,273262380381,25155467,3,466.32,1398.96
776637903148850,759312320529,94910001,2,1825.09,3650.18
965563323799791,446564897008,96498393,1,338.19,338.19
909920569927619,446564897008,1709628,3,1185.34,3556.0199999999995
477652375649630,927755282784,34881927,2,1181.41,2362.82
29647772026410,927755282784,58714212,1,220.1,220.1
223035139908775,927755282784,72237527,2,980.11,1960.22
365922312063802,927755282784,79542173,2,615.9,1231.8
401994341792528,786513434346,17267018,2,473.89,947.78
594516448317829,786513434346,72582654,2,1296.09,2592.18
462463877175702,786513434346,79336839,2,1724.84,3449.68
889831936396778,786513434346,47841840,1,1421.65,1421.65
300404916919562,786513434346,78826704,1,376.95,376.95
529003755846615,537799673967,41836432,1,188.57,188.57
219522304810104,537799673967,19436380,2,549.21,1098.42
858150801526854,537799673967,1974948,2,647.24,1294.48
428470653384675,537799673967,13469797,2,332.39,664.78
589743121426829,537799673967,56967613,1,672.84,672.84
336068650157977,370866515193,49138562,2,725.67,1451.34
166137892953679,370866515193,31179070,1,141.94,141.94
990843149590477,370866515193,63734716,1,1329.75,1329.75
188164214674913,370866515193,31841416,2,921.99,1843.98
778319901266769,799071586479,6886436,3,52.66,157.98
844461174186576,799071586479,64877327,2,926.45,1852.9
659990864989660,799071586479,25621483,3,1350.14,4050.42
351462123158261,799071586479,76997286,2,669.39,1338.78
871221074671563,860903229367,51394971,2,909.9,1819.8
306557493512390,185731327937,4224695,1,1236.4,1236.4
552044056055185,603284945352,32088380,3,1252.23,3756.69
134341036244692,575266697152,45850951,2,1017.56,2035.12
448073145994629,575266697152,93554307,1,516.9,516.9
23706292856604,957655084381,91069019,2,1250.12,2500.24
664717156495767,957655084381,66941876,2,522.73,1045.46
359898181166699,317411225409,56626759,1,442.66,442.66
632268015250935,317411225409,90682872,3,287.69,863.0699999999999
212663562876289,915126984852,66609666,2,576.72,1153.44
872976164405348,915126984852,11592751,1,1304.14,1304.14
265329790780037,915126984852,83363240,1,378.52,378.52
710172271842188,915126984852,62052349,3,278.32,834.96
834991267361710,71505464611,77260760,1,1836.01,1836.01
763333954746793,71505464611,26202603,1,1154.89,1154.89
519657682560506,71505464611,5271725,2,377.48,754.96
623848436561529,71505464611,20286743,1,345.85,345.85
514576492141401,71505464611,98487566,2,1231.24,2462.48
191097351874424,663409740284,59377468,1,996.49,996.49
233031318625860,663409740284,56255120,2,1083.23,2166.46
188684754517684,663409740284,36296875,2,1527.58,3055.16
472795811388312,663409740284,7450969,2,787.46,1574.92
107128927059230,876589490594,25223287,3,424.54,1273.6200000000001
273010929152152,50505702071,40271817,3,499.44,1498.32
372547826504761,50505702071,88369377,3,442.71,1328.1299999999999
489430107900964,237583457256,11972267,2,1084.26,2168.52
230374240940599,237583457256,48956405,3,1285.47,3856.41
450096943681204,237583457256,50477061,1,1737.68,1737.68
964942197571372,237583457256,2885116,1,1010.22,1010.22
636480259688727,428725226367,41992843,2,1377.36,2754.72
579704699826151,428725226367,6487973,1,797.47,797.47
382919069764492,428725226367,83240430,2,921.77,1843.54
541562836905680,534430707144,1072432,1,66.05,66.05
682801904392451,534430707144,26262154,3,1234.54,3703.62
123212406791414,534430707144,65289618,2,935.61,1871.22
296879632633191,865586318852,1072432,3,66.05,198.14999999999998
725306817070089,865586318852,84621341,1,127.79,127.79
884980479264974,865586318852,38194737,3,1180.81,3542.43
71792114546804,865586318852,64799431,1,1187.83,1187.83
705934178110574,865586318852,21384097,3,1396.05,4188.15
663270388249723,316709230480,76471833,3,534.61,1603.83
513321417988811,316709230480,91069019,3,1250.12,3750.3599999999997
548259316424567,316709230480,8226644,1,54.85,54.85
27387661688796,316709230480,86847745,2,282.92,565.84
72041141661645,62776011093,42469134,2,1045.92,2091.84
516031096819552,62776011093,8530442,1,660.07,660.07
363276665333430,62776011093,12121389,3,1037.58,3112.74
105212221633846,62776011093,49138562,3,725.67,2177.0099999999998
458698552114512,62776011093,29288221,3,1806.81,5420.43
896817296320047,754660303741,67397195,3,1309.35,3928.0499999999997
758792693922781,235440520331,88018929,1,317.99,317.99
119946373126220,235440520331,5507321,2,553.9,1107.8
937696485662510,105881710189,32751792,2,1805.48,3610.96
664489205149467,105881710189,43105133,2,67.48,134.96
357748531332077,174993725409,16124223,2,513.39,1026.78
706728211114442,174993725409,93689685,3,631.04,1893.12
30289203822980,20163611193,37227059,1,598.03,598.03
519330261737567,20163611193,13629250,2,624.85,1249.7
946410896687120,20163611193,5615649,2,929.72,1859.44
742475897098101,20163611193,45150827,1,795.61,795.61
720463362492120,20163611193,42244932,1,1614.24,1614.24
78690932073147,343603713602,20679218,3,1488.03,4464.09
577545695671873,343603713602,71552395,1,777.55,777.55
